,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime,Time,Label,Fft_gx,Fft_gy,Fft_gz,Fft_ax,Fft_ay,Fft_az
570,-0.13,2.68,-0.2,3.19,-34.75,8.31,-5.75,10.33,-3.64,0.31,0.5,0.57,0.58,4585231,23286,W,-2.8408546669484114,-0.6178668380940261,0.4486560391263285,-2.6219886594641935,-0.8244832621421957,2.999309902174932
571,-5.31,2.74,2.1,3.19,-34.75,8.31,-5.75,10.33,-3.64,0.31,0.5,0.57,0.58,4585272,23327,W,3.072689356689796,-0.9063274600206834,6.829889875051816e-07,-2.839478410706914,-1.1460155916615347,2.4365158585658206
572,-5.31,2.74,2.1,3.19,-34.75,8.31,-7.89,6.65,-0.04,0.31,0.5,0.57,0.58,4585313,23368,W,2.719907190841757,-1.1407813076141289,-0.4514870672653507,-3.0596387194500476,-1.4774389590672143,1.8616458874888173
573,-2.4,1.29,1.58,3.19,-34.75,8.31,-7.89,6.65,-0.04,0.31,0.5,0.57,0.58,4585352,23407,W,2.4005376363206388,-1.2683786635763532,-0.9043098340456657,3.024344865362584,-1.8295871919112248,1.2931336513534022
574,-2.4,1.29,1.58,3.19,-34.75,8.31,-9.04,3.39,0.19,0.31,0.5,0.57,0.58,4585392,23447,W,2.1489935026126217,-1.163952575316545,-1.3588224773198208,2.859939283874412,-2.254463178127065,0.7573681313237571
575,-2.4,1.29,1.58,3.19,-34.75,8.31,-8.27,2.05,-0.08,0.31,0.5,0.57,0.58,4585428,23483,W,2.0295929704166875,-0.7549273361329839,-1.8163115163390946,2.7511239228017987,2.70209412962956,0.27812602932545144
576,-1.69,1.36,0.01,3.19,-34.75,8.31,-8.27,2.05,-0.08,0.31,0.5,0.57,0.58,4585470,23525,W,2.1009443618888253,-0.4926415077152591,-2.279805349280354,2.7314676345818376,0.814529271371286,-0.11953828205638244
577,-1.9,1.45,-0.51,3.19,-34.75,8.31,-8.27,2.05,-0.08,0.31,0.5,0.57,0.58,4585509,23564,W,2.2206725663529157,-0.5214531916061962,-2.7556107826747955,2.8203904765368892,0.3735629479181275,-0.377348699339638
578,-1.9,1.45,-0.51,3.19,-34.75,8.31,-7.7,6.3,1.11,0.31,0.5,0.57,0.58,4585549,23604,W,2.182537438046507,-0.6761276899893096,3.028160190485253,2.9490558220184173,0.03285379056832158,2.1199894136665587
579,-1.9,1.45,-0.51,3.19,-34.75,8.31,-7.66,5.89,0.27,0.31,0.5,0.57,0.58,4585589,23644,W,2.019627114919309,-0.8731388734760128,2.490723320241251,2.9951868503502603,-0.2738630819656637,1.853890690656804
580,-1.9,1.45,-0.51,3.19,-34.75,8.31,-8.08,5.96,-0.12,0.31,0.5,0.57,0.58,4585627,23682,W,1.8091427744135575,-1.0756127345247268,1.9343586718017922,2.935559338028791,-0.551590250654543,1.4958245179170646
581,-1.33,1.2,-0.23,3.19,-34.75,8.31,-8.08,5.96,-0.12,0.31,0.5,0.57,0.58,4585668,23723,W,1.5860475546043291,-1.265710372751277,1.4199736614487792,2.8108663374768152,-0.7856629985400494,1.1237825798285423
582,-0.42,0.62,0.17,3.19,-34.75,8.31,-8.08,5.96,-0.12,0.31,0.5,0.57,0.58,4585708,23763,W,1.3735854270022263,-1.434041181096882,0.986616976238639,2.66024596330192,-0.936537965256736,0.7553935670552746
583,-0.42,0.62,0.17,3.19,-34.75,8.31,-13.52,1.82,0.3,0.31,0.5,0.57,0.58,4585749,23804,W,1.2025564135046527,-1.5698557108625357,0.6292048598975536,2.520642239126916,-0.8975631873486708,0.39888200806228064
584,-0.42,0.62,0.17,3.19,-34.75,8.31,-8.46,3.93,3.29,0.31,0.5,0.57,0.58,4585789,23844,W,1.1102914884214174,-1.6663819491617187,0.30345512538251623,2.4432469570180357,-0.455327207019666,0.0626351976173771
585,-0.42,0.62,0.17,3.19,-34.75,8.31,-5.98,3.86,1.07,0.31,0.5,0.57,0.58,4585826,23881,W,1.0985472493453,-1.7244494033943167,-0.031100297673431587,2.5100978619840917,0.01157772863370104,-0.2407542299350235
586,0.03,0.24,0.44,3.19,-34.75,8.31,-5.98,3.86,1.07,0.31,0.5,0.57,0.58,4585865,23920,W,1.0790340129518476,-1.7485396223303151,-0.388869592864611,2.7645920473245837,0.12295027578833202,-0.49252868197930716
587,0.03,0.24,0.44,3.19,-34.75,8.31,-8.16,4.77,1.88,0.31,0.5,0.57,0.58,4585904,23959,W,0.9436766582274694,-1.7231149269144994,-0.7758967177751632,2.9993279350828836,0.08019610866531757,-0.6757133890555711
588,0.03,0.24,0.44,3.19,-34.75,8.31,-7.2,3.7,0.88,0.31,0.5,0.57,0.58,4585943,23998,W,0.6787784926394889,-1.564204252007079,-1.1991139436951037,3.053340127477112,-0.012348415062151714,-0.7851857001292563
589,0.03,0.24,0.44,3.19,-34.75,8.31,-7.93,4.81,1.26,0.31,0.5,0.57,0.58,4585979,24034,W,0.3247533514492495,-1.151069624496272,-1.6769059195884806,2.987530287087963,-0.11651792137429111,-0.8395928300466919
590,0.51,0.2,0.02,3.19,-34.75,8.31,-7.93,4.81,1.26,0.31,0.5,0.57,0.58,4586019,24074,W,-0.07916676311137084,-0.774054040161617,-2.2731807159524235,2.8769814699291536,-0.21536787427012016,-0.8859873274205117
591,0.51,0.2,0.02,3.19,-34.75,8.31,-10.11,6.77,1.45,0.31,0.5,0.57,0.58,4586058,24113,W,-0.5156501895942315,-0.6729894982785751,-3.1164283229946395,2.7785528254604723,-0.29378965652028033,-0.9516386946884006
592,0.51,0.2,0.02,3.19,-34.75,8.31,-8.2,4.73,0.65,0.31,0.5,0.57,0.58,4586098,24153,W,-0.9745852819964087,-0.7400689025632321,2.243188378431782,2.7302342493727645,-0.32292520417391135,-1.0109222417288704
593,0.51,0.2,0.02,3.19,-34.75,8.31,-8.01,5.0,0.69,0.31,0.5,0.57,0.58,4586138,24193,W,-1.44040183264225,-0.9197463758189677,1.6511659414526054,2.7459209714371724,-0.2738553806359714,-1.0387842908346396
594,0.51,0.2,0.02,3.19,-34.75,8.31,-8.39,5.16,0.84,0.31,0.5,0.57,0.58,4586174,24229,W,-1.8995338644636492,-1.192424974327742,1.328554751011608,2.8099436721504474,-0.16818268280708717,-1.0497219244724587
595,-0.15,0.12,0.32,3.19,-34.75,8.31,-8.39,5.16,0.84,0.31,0.5,0.57,0.58,4586213,24268,W,-2.334625083140444,-1.547951636408016,1.1517025081880912,2.8671975042503757,-0.07959021207754265,-0.9495574579274462
596,-0.15,0.12,0.32,3.19,-34.75,8.31,-7.85,5.27,0.84,0.31,0.5,0.57,0.58,4586253,24308,W,-2.700630560988646,-1.969865275750094,1.0551931284714648,2.8680352257470103,-0.04867954200772385,-0.4772055994092625
