,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,SensorTime
2913,-0.0,-0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,345909.0
2914,-0.0,-0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.26,-0.49,0.46,0.6,0.43,345949.0
2915,-0.0,-0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,345988.0
2916,-0.0,-0.01,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346028.0
2917,-0.0,-0.01,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346067.0
2918,-0.0,-0.01,0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,346107.0
2919,0.0,0.0,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,346147.0
2920,0.0,0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346185.0
2921,0.0,0.01,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346224.0
2922,0.0,0.01,-0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.49,0.46,0.6,0.43,346264.0
2923,-0.0,0.0,-0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.49,0.46,0.6,0.43,346303.0
2924,-0.0,0.0,-0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.49,0.46,0.6,0.43,346342.0
2925,-0.0,0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346379.0
2926,0.0,0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346419.0
2927,0.0,0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346458.0
2928,0.0,0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346498.0
2929,0.0,0.0,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,346534.0
2930,-0.0,0.0,0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,346574.0
2931,-0.0,0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346614.0
2932,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346652.0
2933,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346691.0
2934,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346728.0
2935,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.34,-0.49,0.46,0.6,0.43,346768.0
2936,0.0,0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.34,-0.49,0.46,0.6,0.43,346808.0
2937,0.0,0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,346847.0
2938,0.0,0.0,0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,346884.0
2939,0.01,0.01,0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,346923.0
2940,0.0,0.01,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,346960.0
2941,0.0,0.01,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.34,-0.49,0.46,0.6,0.43,347000.0
2942,0.0,0.01,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,347037.0
2943,0.0,0.0,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,347078.0
2944,0.0,-0.0,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,347117.0
2945,0.0,-0.01,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.49,0.46,0.6,0.43,347157.0
2946,0.0,-0.01,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,347196.0
2947,0.0,-0.01,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.34,-0.49,0.46,0.6,0.43,347235.0
2948,0.0,0.01,0.0,20.81,7.75,-8.31,-9.46,1.44,1.34,-0.49,0.46,0.6,0.43,347275.0
2949,0.0,0.01,0.0,20.81,7.75,-8.31,-9.46,1.44,1.34,-0.49,0.46,0.6,0.43,347313.0
2950,0.0,0.01,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.49,0.46,0.6,0.43,347351.0
2951,0.0,0.01,0.0,20.81,7.75,-8.31,-9.46,1.4,1.3,-0.49,0.46,0.6,0.43,347388.0
2952,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,347466.0
2953,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.4,1.34,-0.47,0.46,0.61,0.44,347506.0
2954,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.34,-0.47,0.46,0.61,0.44,347545.0
2955,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.34,-0.47,0.46,0.61,0.44,347582.0
2956,-0.0,0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.34,-0.47,0.46,0.61,0.44,347621.0
2957,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.34,-0.47,0.46,0.61,0.44,347660.0
2958,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.4,1.34,-0.47,0.46,0.61,0.44,347699.0
2959,0.0,-0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,347736.0
2960,0.0,0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,347776.0
2961,0.0,0.01,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,347814.0
2962,0.0,0.01,0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,347852.0
2963,0.0,0.01,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,347890.0
2964,0.0,0.01,0.0,20.81,7.75,-8.31,-9.5,1.44,1.34,-0.47,0.46,0.61,0.44,347928.0
2965,0.0,0.01,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.34,-0.47,0.46,0.61,0.44,347967.0
2966,0.0,0.01,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348007.0
2967,0.0,0.01,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348046.0
2968,0.0,0.01,-0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348084.0
2969,0.0,0.01,0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348123.0
2970,0.0,0.0,0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348161.0
2971,0.0,0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348199.0
2972,0.0,0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348236.0
2973,0.0,0.0,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348276.0
2974,-0.0,-0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348315.0
2975,-0.0,-0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348355.0
2976,-0.0,-0.0,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348396.0
2977,-0.0,-0.0,-0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348435.0
2978,0.01,0.0,0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348475.0
2979,0.01,0.0,0.0,20.81,7.75,-8.31,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,348514.0
2980,0.01,0.0,0.0,20.81,7.75,-8.31,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,348554.0
2981,0.01,0.0,0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348592.0
2982,0.01,0.0,0.0,20.81,7.75,-8.31,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,348630.0
2983,0.0,0.01,0.0,20.81,7.75,-8.31,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,348667.0
2984,0.0,0.01,0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348707.0
2985,0.0,0.01,0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348746.0
2986,0.0,0.01,0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348783.0
2987,0.0,-0.01,-0.0,20.81,7.75,-8.31,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,348821.0
2988,0.0,-0.01,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.47,0.46,0.61,0.44,348861.0
2989,0.0,0.0,-0.0,20.81,7.75,-8.31,-9.46,1.44,1.3,-0.47,0.46,0.61,0.44,348901.0
2990,0.0,0.0,-0.0,20.81,7.75,-8.31,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348939.0
2991,0.0,0.0,-0.0,20.44,8.88,-10.81,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,348977.0
2992,0.0,0.0,-0.0,20.44,8.88,-10.81,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349018.0
2993,0.0,0.0,-0.0,20.44,8.88,-10.81,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349057.0
2994,0.0,0.0,-0.0,20.44,8.88,-10.81,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349096.0
2995,0.0,0.0,-0.0,20.44,8.88,-10.81,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,349134.0
2996,0.0,0.0,0.0,20.44,8.88,-10.81,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,349175.0
2997,-0.0,0.0,0.0,20.44,8.88,-10.81,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,349215.0
2998,-0.0,0.0,0.0,20.44,8.88,-10.81,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349255.0
2999,-0.0,0.0,0.0,20.44,8.88,-10.81,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349295.0
3000,-0.0,0.0,0.0,20.44,8.88,-10.81,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,349333.0
3001,0.0,0.0,0.0,20.44,8.88,-10.81,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,349373.0
3002,0.01,0.01,-0.0,20.44,8.88,-10.81,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,349411.0
3003,0.01,0.01,-0.0,20.44,8.88,-10.81,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,349450.0
3004,0.01,0.01,-0.0,20.44,8.88,-10.81,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,349490.0
3005,0.01,0.01,-0.0,20.19,9.0,-7.69,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,349528.0
3006,-0.0,0.01,0.0,20.19,9.0,-7.69,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,349566.0
3007,-0.0,0.01,0.0,20.19,9.0,-7.69,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349606.0
3008,-0.0,0.01,0.0,20.19,9.0,-7.69,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349646.0
3009,-0.0,0.01,0.0,20.19,9.0,-7.69,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349684.0
3010,0.01,0.0,0.0,20.19,9.0,-7.69,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349723.0
3011,0.01,0.0,0.0,20.19,9.0,-7.69,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,349761.0
3012,0.01,0.0,0.0,20.19,9.0,-7.69,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,349800.0
3013,0.01,0.0,0.0,20.19,9.0,-7.69,-9.5,1.44,1.26,-0.47,0.46,0.61,0.44,349838.0
3014,0.01,0.0,0.0,20.56,7.44,-8.88,-9.5,1.44,1.26,-0.47,0.46,0.61,0.44,349876.0
3015,-0.0,-0.0,0.0,20.56,7.44,-8.88,-9.5,1.44,1.26,-0.47,0.46,0.61,0.44,349915.0
3016,-0.0,-0.0,0.0,20.56,7.44,-8.88,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349956.0
3017,-0.0,-0.0,0.0,20.56,7.44,-8.88,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,349996.0
3018,-0.0,-0.0,0.0,20.56,7.44,-8.88,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,350033.0
3019,0.0,0.0,0.0,20.56,7.44,-8.88,-9.46,1.4,1.3,-0.47,0.46,0.61,0.44,350073.0
3020,0.0,0.0,0.0,20.56,7.44,-8.88,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350113.0
3021,0.0,0.0,0.0,20.56,7.44,-8.88,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350151.0
3022,0.0,0.0,0.0,20.56,7.44,-8.88,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350189.0
3023,0.0,0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350226.0
3024,0.0,0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350266.0
3025,0.0,0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.26,-0.47,0.46,0.61,0.44,350306.0
3026,0.0,0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350346.0
3027,0.0,0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.26,-0.47,0.46,0.61,0.44,350383.0
3028,0.0,-0.01,-0.0,20.44,6.75,-10.38,-9.5,1.44,1.26,-0.47,0.46,0.61,0.44,350422.0
3029,0.0,-0.01,-0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350462.0
3030,0.0,-0.01,-0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350502.0
3031,0.0,-0.01,-0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350543.0
3032,0.0,-0.01,-0.0,20.44,6.75,-10.38,-9.46,1.44,1.3,-0.47,0.46,0.61,0.44,350582.0
3033,0.0,0.0,0.0,20.44,6.75,-10.38,-9.46,1.44,1.3,-0.47,0.46,0.61,0.44,350622.0
3034,0.0,-0.0,0.0,20.44,6.75,-10.38,-9.46,1.44,1.3,-0.47,0.46,0.61,0.44,350660.0
3035,0.0,-0.0,0.0,20.44,6.75,-10.38,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,350699.0
3036,0.0,-0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350737.0
3037,0.0,-0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350777.0
3038,0.0,0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350817.0
3039,0.0,0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350856.0
3040,0.0,0.0,0.0,20.44,6.75,-10.38,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,350897.0
3041,0.0,0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350934.0
3042,-0.0,-0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,350973.0
3043,-0.0,-0.0,0.0,20.44,6.75,-10.38,-9.46,1.44,1.3,-0.47,0.46,0.61,0.44,351013.0
3044,-0.0,-0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.3,-0.47,0.46,0.61,0.44,351055.0
3045,-0.0,-0.0,0.0,20.44,6.75,-10.38,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,351095.0
3046,-0.0,-0.0,0.0,20.44,6.75,-10.38,-9.5,1.44,1.26,-0.47,0.46,0.61,0.44,351134.0
3047,0.01,0.06,0.01,20.44,6.75,-10.38,-9.5,1.44,1.26,-0.47,0.46,0.61,0.44,351174.0
3048,0.01,0.06,0.01,20.44,6.75,-10.38,-9.5,1.44,1.22,-0.47,0.46,0.61,0.44,351215.0
3049,0.02,0.03,0.0,20.44,6.75,-10.38,-9.5,1.44,1.22,-0.47,0.46,0.61,0.44,351254.0
3050,0.02,0.03,0.0,20.44,6.75,-10.38,-9.5,1.44,1.18,-0.47,0.46,0.61,0.44,351293.0
3051,0.02,0.03,0.0,20.44,6.75,-10.38,-9.54,1.48,1.14,-0.47,0.46,0.61,0.44,351331.0
3052,-0.0,0.03,-0.01,20.44,6.75,-10.38,-9.54,1.48,1.14,-0.47,0.46,0.61,0.44,351370.0
3053,-0.01,-0.01,-0.03,20.44,6.75,-10.38,-9.54,1.48,1.14,-0.47,0.46,0.61,0.44,351410.0
3054,-0.01,-0.01,-0.03,20.44,6.75,-10.38,-9.5,1.4,1.14,-0.47,0.46,0.61,0.44,351450.0
3055,-0.01,-0.01,-0.03,20.44,6.75,-10.38,-9.5,1.4,1.14,-0.47,0.46,0.61,0.44,351490.0
3056,-0.01,-0.01,-0.03,19.31,7.13,-8.19,-9.5,1.4,1.14,-0.47,0.46,0.61,0.44,351529.0
3057,-0.0,0.01,-0.04,19.31,7.13,-8.19,-9.5,1.4,1.14,-0.47,0.46,0.61,0.44,351568.0
3058,-0.0,0.01,-0.04,19.31,7.13,-8.19,-9.5,1.4,1.14,-0.47,0.46,0.61,0.44,351608.0
3059,-0.0,0.01,-0.04,19.31,7.13,-8.19,-9.5,1.36,1.11,-0.47,0.46,0.61,0.44,351647.0
3060,-0.0,0.01,-0.04,19.31,7.13,-8.19,-9.54,1.33,1.18,-0.47,0.46,0.61,0.44,351686.0
3061,-0.02,-0.01,-0.03,19.31,7.13,-8.19,-9.54,1.33,1.18,-0.47,0.46,0.61,0.44,351725.0
3062,-0.01,-0.02,-0.04,19.31,7.13,-8.19,-9.54,1.33,1.18,-0.47,0.46,0.61,0.44,351766.0
3063,-0.01,-0.02,-0.04,19.31,7.13,-8.19,-9.54,1.29,1.14,-0.47,0.46,0.61,0.44,351807.0
3064,-0.01,-0.02,-0.04,19.31,7.13,-8.19,-9.54,1.29,1.22,-0.47,0.46,0.61,0.44,351847.0
3065,-0.01,-0.02,-0.04,19.31,7.13,-8.19,-9.58,1.29,1.14,-0.47,0.46,0.61,0.44,351886.0
3066,0.03,-0.08,-0.07,19.31,7.13,-8.19,-9.58,1.29,1.14,-0.47,0.46,0.61,0.44,351927.0
3067,0.09,-0.04,-0.15,19.31,7.13,-8.19,-9.58,1.29,1.14,-0.47,0.46,0.61,0.44,351966.0
3068,0.08,-0.03,-0.21,19.31,7.13,-8.19,-9.58,1.29,1.14,-0.47,0.46,0.61,0.44,352006.0
3069,0.08,-0.03,-0.21,19.31,7.13,-8.19,-9.62,1.06,1.38,-0.47,0.46,0.61,0.44,352046.0
3070,0.08,-0.03,-0.21,19.31,7.13,-8.19,-9.58,0.94,1.34,-0.47,0.46,0.61,0.44,352084.0
3071,0.0,-0.03,-0.22,19.31,7.13,-8.19,-9.58,0.94,1.34,-0.47,0.46,0.61,0.44,352123.0
3072,0.01,-0.02,-0.27,19.31,7.13,-8.19,-9.58,0.94,1.34,-0.47,0.46,0.61,0.44,352163.0
3073,0.01,-0.02,-0.27,19.31,7.13,-8.19,-9.46,0.6,1.34,-0.47,0.46,0.61,0.44,352203.0
3074,0.01,-0.02,-0.27,19.31,7.13,-8.19,-9.43,0.52,1.34,-0.47,0.46,0.61,0.44,352244.0
3075,0.01,-0.02,-0.27,19.31,7.13,-8.19,-8.89,0.21,1.22,-0.47,0.46,0.61,0.44,352282.0
3076,0.11,-0.04,0.28,19.31,7.13,-8.19,-8.89,0.21,1.22,-0.47,0.46,0.61,0.44,352322.0
3077,0.11,-0.04,0.28,19.31,7.13,-8.19,-7.32,-0.09,1.49,-0.47,0.46,0.61,0.44,352361.0
3078,0.11,-0.04,0.28,19.31,7.13,-8.19,-13.79,2.9,2.14,-0.47,0.46,0.61,0.44,352401.0
3079,0.11,-0.04,0.28,19.31,7.13,-8.19,-9.46,1.25,1.45,-0.47,0.46,0.61,0.44,352441.0
3080,0.11,-0.04,0.28,19.31,7.13,-8.19,-9.58,1.4,1.18,-0.47,0.46,0.61,0.44,352478.0
3081,0.02,0.02,0.03,19.31,7.13,-8.19,-9.58,1.4,1.18,-0.47,0.46,0.61,0.44,352517.0
3082,0.02,0.02,0.03,19.31,7.13,-8.19,-9.5,1.4,1.26,-0.47,0.46,0.61,0.44,352557.0
3083,0.02,0.02,0.03,19.31,7.13,-8.19,-9.5,1.36,1.22,-0.47,0.46,0.61,0.44,352595.0
3084,0.02,0.02,0.03,19.31,7.13,-8.19,-9.5,1.36,1.18,-0.47,0.46,0.61,0.44,352632.0
3085,-0.02,-0.01,0.01,19.31,7.13,-8.19,-9.5,1.36,1.18,-0.47,0.46,0.61,0.44,352671.0
3086,-0.02,-0.01,0.01,19.31,7.13,-8.19,-9.5,1.36,1.22,-0.47,0.46,0.61,0.44,352711.0
3087,-0.01,-0.03,0.0,19.31,7.13,-8.19,-9.5,1.36,1.22,-0.47,0.46,0.61,0.44,352750.0
3088,-0.01,-0.03,0.0,19.31,7.13,-8.19,-9.54,1.36,1.26,-0.47,0.46,0.61,0.44,352789.0
3089,-0.01,-0.03,0.0,20.5,9.31,-8.19,-9.54,1.36,1.26,-0.47,0.46,0.61,0.44,352827.0
3090,-0.01,-0.03,0.0,20.5,9.31,-8.19,-9.5,1.36,1.22,-0.47,0.46,0.61,0.44,352868.0
3091,0.01,-0.0,0.0,20.5,9.31,-8.19,-9.5,1.36,1.22,-0.47,0.46,0.61,0.44,352907.0
3092,0.01,-0.0,0.0,20.5,9.31,-8.19,-9.5,1.4,1.22,-0.47,0.46,0.61,0.44,352984.0
3093,-0.02,-0.03,-0.01,20.5,9.31,-8.19,-9.5,1.4,1.22,-0.47,0.46,0.61,0.44,353025.0
3094,0.0,0.0,-0.0,20.5,9.31,-8.19,-9.5,1.4,1.22,-0.47,0.46,0.61,0.44,353064.0
3095,0.0,0.0,-0.0,20.5,9.31,-8.19,-9.5,1.36,1.3,-0.47,0.46,0.61,0.44,353103.0
3096,0.0,0.0,-0.0,20.5,9.31,-8.19,-9.46,1.36,1.3,-0.47,0.46,0.61,0.44,353143.0
3097,0.0,0.0,-0.0,20.5,9.31,-8.19,-9.5,1.36,1.3,-0.47,0.46,0.61,0.44,353180.0
3098,-0.0,0.01,0.01,20.5,9.31,-8.19,-9.5,1.36,1.3,-0.47,0.46,0.61,0.44,353219.0
3099,-0.01,-0.01,0.0,20.5,9.31,-8.19,-9.5,1.36,1.3,-0.47,0.46,0.61,0.44,353258.0
3100,-0.01,-0.01,0.0,20.5,9.31,-8.19,-9.5,1.4,1.26,-0.47,0.46,0.61,0.44,353298.0
3101,-0.01,-0.01,0.0,20.5,9.31,-8.19,-9.5,1.4,1.26,-0.47,0.46,0.61,0.44,353336.0
3102,-0.02,-0.06,-0.01,20.5,9.31,-8.19,-9.5,1.4,1.26,-0.47,0.46,0.61,0.44,353376.0
3103,-0.01,-0.01,-0.01,20.5,9.31,-8.19,-9.5,1.4,1.26,-0.47,0.46,0.61,0.44,353416.0
3104,-0.01,-0.01,-0.01,20.5,9.31,-8.19,-9.5,1.36,1.34,-0.47,0.46,0.61,0.44,353457.0
3105,-0.01,-0.01,-0.01,20.5,9.31,-8.19,-9.5,1.36,1.3,-0.47,0.46,0.61,0.44,353497.0
3106,-0.01,-0.01,-0.01,20.5,9.31,-8.19,-9.5,1.36,1.3,-0.47,0.46,0.61,0.44,353536.0
3107,0.02,0.03,0.01,20.5,9.31,-8.19,-9.5,1.36,1.3,-0.47,0.46,0.61,0.44,353576.0
3108,0.02,0.03,0.01,20.5,9.31,-8.19,-9.5,1.4,1.26,-0.47,0.46,0.61,0.44,353615.0
3109,-0.03,-0.06,0.0,20.5,9.31,-8.19,-9.5,1.4,1.26,-0.47,0.46,0.61,0.44,353654.0
3110,-0.03,-0.06,0.0,20.5,9.31,-8.19,-9.5,1.4,1.34,-0.47,0.46,0.61,0.44,353694.0
3111,-0.03,-0.06,0.0,20.5,9.31,-8.19,-9.46,1.36,1.34,-0.47,0.46,0.61,0.44,353732.0
3112,0.0,-0.0,-0.0,20.5,9.31,-8.19,-9.46,1.36,1.34,-0.47,0.46,0.61,0.44,353772.0
3113,-0.0,-0.01,0.01,20.5,9.31,-8.19,-9.46,1.36,1.34,-0.47,0.46,0.61,0.44,353812.0
3114,-0.0,-0.01,0.01,20.5,9.31,-8.19,-9.5,1.36,1.34,-0.47,0.46,0.61,0.44,353852.0
3115,-0.0,-0.01,0.01,20.5,9.31,-8.19,-9.5,1.4,1.3,-0.47,0.46,0.61,0.44,353891.0
3116,-0.0,-0.01,0.01,20.5,9.31,-8.19,-9.5,1.36,1.34,-0.47,0.46,0.61,0.44,353929.0
3117,-0.02,-0.05,-0.01,20.5,9.31,-8.19,-9.5,1.36,1.34,-0.47,0.46,0.61,0.44,353968.0
3118,-0.01,-0.02,-0.04,20.5,9.31,-8.19,-9.5,1.36,1.34,-0.47,0.46,0.61,0.44,354008.0
3119,-0.01,-0.02,-0.04,20.5,9.31,-8.19,-9.46,1.33,1.38,-0.47,0.46,0.61,0.44,354048.0
3120,-0.01,-0.02,-0.04,20.5,9.31,-8.19,-9.46,1.33,1.38,-0.47,0.46,0.61,0.44,354086.0
3121,0.0,-0.0,0.01,20.5,9.31,-8.19,-9.46,1.33,1.38,-0.47,0.46,0.61,0.44,354126.0
3122,0.01,0.02,0.02,20.5,9.31,-8.19,-9.46,1.33,1.38,-0.47,0.46,0.61,0.44,354165.0
3123,0.01,0.02,0.02,20.5,9.31,-8.19,-9.54,1.4,1.3,-0.47,0.46,0.61,0.44,354205.0
3124,0.01,0.02,0.02,20.5,9.31,-8.19,-9.54,1.44,1.38,-0.47,0.46,0.61,0.44,354245.0
3125,0.01,0.02,0.02,20.5,9.31,-8.19,-9.43,1.29,1.38,-0.47,0.46,0.61,0.44,354282.0
3126,0.0,0.01,0.0,20.5,9.31,-8.19,-9.43,1.29,1.38,-0.47,0.46,0.61,0.44,354321.0
3127,0.0,0.01,0.0,20.5,9.31,-8.19,-9.39,1.29,1.41,-0.47,0.46,0.61,0.44,354359.0
3128,0.0,0.01,0.0,20.5,9.31,-8.19,-9.62,1.44,1.3,-0.47,0.46,0.61,0.44,354398.0
3129,0.0,0.01,0.0,20.5,9.31,-8.19,-9.62,1.48,1.3,-0.47,0.46,0.61,0.44,354436.0
