,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direc1ion,Sensor 1ime,1ime,Label
423,-1.53,-1.75,2.95,27.5,-41.31,14,4.52,9.55,3.03,0.59,0.31,0.6,0.44,1124069,16868,1
424,-1.53,-1.75,2.95,27.5,-41.31,14,4.17,8.98,3.07,0.59,0.31,0.6,0.44,1124109,16908,1
425,-1.53,-1.75,2.95,39.81,-56.06,20.44,4.17,8.98,3.07,0.59,0.31,0.6,0.44,1124148,16947,1
426,-1.25,-0.18,2.39,39.81,-56.06,20.44,4.17,8.98,3.07,0.59,0.31,0.6,0.44,1124189,16988,1
427,-1.25,-0.18,2.39,39.81,-56.06,20.44,5.44,6.22,3.76,0.59,0.31,0.6,0.44,1124228,17027,1
428,-1.25,-0.18,2.39,39.81,-56.06,20.44,5.74,5.19,3.64,0.59,0.31,0.6,0.44,1124268,17067,1
429,-1.25,-0.18,2.39,39.81,-56.06,20.44,6.59,4.11,3.72,0.59,0.31,0.6,0.44,1124307,17106,1
430,-1.13,-0.24,0.9,39.81,-56.06,20.44,6.59,4.11,3.72,0.59,0.31,0.6,0.44,1124346,17145,1
431,-1.13,-0.24,0.9,39.81,-56.06,20.44,8.39,2.32,3.53,0.59,0.31,0.6,0.44,1124387,17186,1
432,-1.13,-0.09,0.42,39.81,-56.06,20.44,8.39,2.32,3.53,0.59,0.31,0.6,0.44,1124426,17225,1
433,-1.13,-0.09,0.42,39.81,-56.06,20.44,8.66,0.48,3.91,0.59,0.31,0.6,0.44,1124466,17265,1
434,-1.13,-0.09,0.42,39.81,-56.06,20.44,8.73,0.02,3.61,0.59,0.31,0.6,0.44,1124505,17304,1
435,-1.31,0.05,0.02,39.81,-56.06,20.44,8.73,0.02,3.61,0.59,0.31,0.6,0.44,1124546,17345,1
436,-1.41,-0.06,-0.11,39.81,-56.06,20.44,8.73,0.02,3.61,0.59,0.31,0.6,0.44,1124586,17385,1
437,-1.41,-0.06,-0.11,39.81,-56.06,20.44,8.81,-2.05,2.11,0.59,0.31,0.6,0.44,1124626,17425,1
438,-1.41,-0.06,-0.11,39.81,-56.06,20.44,9.61,-2.86,1.57,0.59,0.31,0.6,0.44,1124668,17467,1
439,-1.41,-0.06,-0.11,39.81,-56.06,20.44,10.61,-2.09,1.65,0.59,0.31,0.6,0.44,1124707,17506,1
440,-0.69,0,-0.45,39.81,-56.06,20.44,10.61,-2.09,1.65,0.59,0.31,0.6,0.44,1124749,17548,1
441,-0.36,0.24,-0.53,39.81,-56.06,20.44,10.61,-2.09,1.65,0.59,0.31,0.6,0.44,1124790,17589,1
442,-0.36,0.24,-0.53,39.81,-56.06,20.44,9.88,-0.41,2.5,0.59,0.31,0.6,0.44,1124832,17631,1
443,-0.36,0.24,-0.53,39.81,-56.06,20.44,8.62,-0.6,2.53,0.59,0.31,0.6,0.44,1124873,17672,1
444,-0.36,0.24,-0.53,39.81,-56.06,20.44,8.7,-0.29,2.5,0.59,0.31,0.6,0.44,1124914,17713,1
445,-0.36,0.24,-0.53,39.81,-56.06,20.44,8.62,0.02,2.19,0.59,0.31,0.6,0.44,1124954,17753,1
446,-0.17,-0.14,-0.39,39.81,-56.06,20.44,8.62,0.02,2.19,0.59,0.31,0.6,0.44,1124994,17793,1
447,-0.01,0.01,-0.61,39.81,-56.06,20.44,8.62,0.02,2.19,0.59,0.31,0.6,0.44,1125035,17834,1
448,-0.01,0.01,-0.61,39.81,-56.06,20.44,8.66,0.4,1.73,0.59,0.31,0.6,0.44,1125075,17874,1
449,-0.01,0.01,-0.61,39.81,-56.06,20.44,9.19,1.2,2,0.59,0.31,0.6,0.44,1125116,17915,1
450,-0.01,0.01,-0.61,39.81,-56.06,20.44,8.73,1.86,2.04,0.59,0.31,0.6,0.44,1125155,17954,1
451,0.31,-0.68,-0.99,39.81,-56.06,20.44,8.73,1.86,2.04,0.59,0.31,0.6,0.44,1125195,17994,1
452,0.31,-0.68,-0.99,39.81,-56.06,20.44,9,2.47,1.5,0.59,0.31,0.6,0.44,1125237,18036,1
453,0.45,-0.47,-0.71,39.81,-56.06,20.44,9,2.47,1.5,0.59,0.31,0.6,0.44,1125276,18075,1
454,0.45,-0.47,-0.71,39.81,-56.06,20.44,9.54,2.81,1.08,0.59,0.31,0.6,0.44,1125316,18115,1
455,0.45,-0.47,-0.71,39.81,-56.06,20.44,9.34,2.77,1.19,0.59,0.31,0.6,0.44,1125355,18154,1
456,0.35,-0.49,-0.54,39.81,-56.06,20.44,9.34,2.77,1.19,0.59,0.31,0.6,0.44,1125396,18195,1
457,0.11,-0.46,-0.52,39.81,-56.06,20.44,9.34,2.77,1.19,0.59,0.31,0.6,0.44,1125436,18235,1
458,0.11,-0.46,-0.52,39.81,-56.06,20.44,8.81,2.66,2.5,0.59,0.31,0.6,0.44,1125476,18275,1
459,0.11,-0.46,-0.52,39.81,-56.06,20.44,8.7,2.73,1.96,0.59,0.31,0.6,0.44,1125517,18316,1
460,0.11,-0.46,-0.52,39.81,-56.06,20.44,8.23,3.27,1.12,0.59,0.31,0.6,0.44,1125556,18355,1
461,-0.23,0.12,-0.48,39.81,-56.06,20.44,8.23,3.27,1.12,0.59,0.31,0.6,0.44,1125596,18395,1
462,-0.23,0.12,-0.48,39.81,-56.06,20.44,7.24,3.43,0.58,0.59,0.31,0.6,0.44,1125637,18436,1
463,-0.41,-0.11,-0.54,39.81,-56.06,20.44,7.24,3.43,0.58,0.59,0.31,0.6,0.44,1125677,18476,1
464,-0.41,-0.11,-0.54,39.81,-56.06,20.44,8,4.38,0.58,0.59,0.31,0.6,0.44,1125718,18517,1
465,-0.41,-0.11,-0.54,39.81,-56.06,20.44,8.31,4.61,0.58,0.59,0.31,0.6,0.44,1125756,18555,1
466,-0.24,-0.01,-0.64,39.81,-56.06,20.44,8.31,4.61,0.58,0.59,0.31,0.6,0.44,1125796,18595,1
467,-0.15,0.18,-0.67,39.81,-56.06,20.44,8.31,4.61,0.58,0.59,0.31,0.6,0.44,1125837,18636,1
468,-0.15,0.18,-0.67,39.81,-56.06,20.44,9.27,5.65,1.69,0.59,0.31,0.6,0.44,1125877,18676,1
469,-0.15,0.18,-0.67,39.81,-56.06,20.44,9.73,5.88,1.61,0.59,0.31,0.6,0.44,1125917,18716,1
470,-0.15,0.18,-0.67,39.81,-56.06,20.44,10.19,6.3,1.38,0.59,0.31,0.6,0.44,1125956,18755,1
471,-0.24,0.13,-0.34,39.81,-56.06,20.44,10.19,6.3,1.38,0.59,0.31,0.6,0.44,1125997,18796,1
472,-0.04,0.32,-0.31,39.81,-56.06,20.44,10.19,6.3,1.38,0.59,0.31,0.6,0.44,1126037,18836,1
473,-0.04,0.32,-0.31,39.81,-56.06,20.44,9.65,7.48,1.27,0.59,0.31,0.6,0.44,1126078,18877,1
474,-0.04,0.32,-0.31,39.81,-56.06,20.44,8.54,7.68,1.73,0.59,0.31,0.6,0.44,1126118,18917,1
475,-0.04,0.32,-0.31,39.81,-56.06,20.44,8.08,7.56,1.38,0.59,0.31,0.6,0.44,1126156,18955,1
476,0.2,0.03,-0.38,39.81,-56.06,20.44,8.08,7.56,1.38,0.59,0.31,0.6,0.44,1126196,18995,1
477,0.2,0.03,-0.38,39.81,-56.06,20.44,7.47,7.14,1.61,0.59,0.31,0.6,0.44,1126237,19036,1
478,0.16,0.26,-0.05,39.81,-56.06,20.44,7.47,7.14,1.61,0.59,0.31,0.6,0.44,1126276,19075,1
479,0.16,0.26,-0.05,39.81,-56.06,20.44,7.05,6.68,1.57,0.59,0.31,0.6,0.44,1126316,19115,1
480,0.16,0.26,-0.05,39.81,-56.06,20.44,6.97,6.64,1.65,0.59,0.31,0.6,0.44,1126354,19153,1
481,-0.07,-0.01,-0.04,39.81,-56.06,20.44,6.97,6.64,1.65,0.59,0.31,0.6,0.44,1126394,19193,1
482,-0.1,0,-0.08,39.81,-56.06,20.44,6.97,6.64,1.65,0.59,0.31,0.6,0.44,1126435,19234,1
483,-0.1,0,-0.08,39.81,-56.06,20.44,7.09,6.84,1.88,0.59,0.31,0.6,0.44,1126475,19274,1
484,-0.1,0,-0.08,39.81,-56.06,20.44,7.28,6.95,1.84,0.59,0.31,0.6,0.44,1126516,19315,1
485,-0.1,0,-0.08,39.81,-56.06,20.44,7.05,7.03,1.96,0.59,0.31,0.6,0.44,1126555,19354,1
486,0.01,0.07,-0.12,39.81,-56.06,20.44,7.05,7.03,1.96,0.59,0.31,0.6,0.44,1126595,19394,1
487,0.01,0.07,-0.12,39.81,-56.06,20.44,7.7,7.22,1.65,0.59,0.31,0.6,0.44,1126635,19434,1
488,0.01,0.07,-0.12,39.81,-56.06,20.44,7.28,7.18,1.5,0.59,0.31,0.6,0.44,1126676,19475,1
489,0.01,0.07,-0.12,39.81,-56.06,20.44,7.13,6.87,1.38,0.59,0.31,0.6,0.44,1126715,19514,1
490,0.01,0.07,-0.12,39.81,-56.06,20.44,7.24,6.72,1.57,0.59,0.31,0.6,0.44,1126754,19553,1
491,0.02,-0.06,-0.06,39.81,-56.06,20.44,7.24,6.72,1.57,0.59,0.31,0.6,0.44,1126795,19594,1
492,0.01,-0.07,-0.08,39.81,-56.06,20.44,7.24,6.72,1.57,0.59,0.31,0.6,0.44,1126835,19634,1
493,0.01,-0.07,-0.08,39.81,-56.06,20.44,6.82,6.87,1.84,0.59,0.31,0.6,0.44,1126875,19674,1
494,0.01,-0.07,-0.08,39.81,-56.06,20.44,6.89,6.99,1.96,0.59,0.31,0.6,0.44,1126916,19715,1
495,0.01,-0.07,-0.08,39.81,-56.06,20.44,7.01,7.07,1.77,0.59,0.31,0.6,0.44,1126955,19754,1
496,0.03,-0.01,-0.05,39.81,-56.06,20.44,7.01,7.07,1.77,0.59,0.31,0.6,0.44,1126994,19793,1
497,0.02,0,-0.01,39.81,-56.06,20.44,7.01,7.07,1.77,0.59,0.31,0.6,0.44,1127035,19834,1
498,0.02,0,-0.01,39.81,-56.06,20.44,6.93,7.03,1.61,0.59,0.31,0.6,0.44,1127076,19875,1
499,0.02,0,-0.01,39.81,-56.06,20.44,6.86,7.1,1.61,0.59,0.31,0.6,0.44,1127115,19914,1
500,0.02,0,-0.01,39.81,-56.06,20.44,6.97,7.03,1.61,0.59,0.31,0.6,0.44,1127153,19952,1
501,0.06,-0.06,-0.01,39.81,-56.06,20.44,6.97,7.03,1.61,0.59,0.31,0.6,0.44,1127193,19992,1
502,0.06,-0.06,-0.01,39.81,-56.06,20.44,6.78,7.22,1.88,0.59,0.31,0.6,0.44,1127234,20033,1
503,0.08,-0.07,0,39.81,-56.06,20.44,6.78,7.22,1.88,0.59,0.31,0.6,0.44,1127275,20074,1
504,0.08,-0.07,0,39.81,-56.06,20.44,6.97,7.52,1.38,0.59,0.31,0.6,0.44,1127315,20114,1
505,0.08,-0.07,0,39.81,-56.06,20.44,7.54,7.37,1.54,0.59,0.31,0.6,0.44,1127354,20153,1
506,0.05,0.27,0.19,39.81,-56.06,20.44,7.54,7.37,1.54,0.59,0.31,0.6,0.44,1127395,20194,1
507,0.22,0.72,0.41,39.81,-56.06,20.44,7.54,7.37,1.54,0.59,0.31,0.6,0.44,1127435,20234,1
508,0.22,0.72,0.41,39.81,-56.06,20.44,7.28,5.68,0.46,0.59,0.31,0.6,0.44,1127474,20273,1
509,0.22,0.72,0.41,39.81,-56.06,20.44,6.97,5.49,0.77,0.59,0.31,0.6,0.44,1127515,20314,1
510,0.22,0.72,0.41,39.81,-56.06,20.44,5.67,5.72,1.34,0.59,0.31,0.6,0.44,1127553,20352,1
511,0.25,-0.13,0.07,39.81,-56.06,20.44,5.67,5.72,1.34,0.59,0.31,0.6,0.44,1127591,20390,1
512,0.38,-0.53,-0.1,39.81,-56.06,20.44,5.67,5.72,1.34,0.59,0.31,0.6,0.44,1127631,20430,1
513,0.38,-0.53,-0.1,39.81,-56.06,20.44,7.16,7.75,1.8,0.59,0.31,0.6,0.44,1127673,20472,1
514,0.38,-0.53,-0.1,39.81,-56.06,20.44,7.58,7.37,1.88,0.59,0.31,0.6,0.44,1127713,20512,1
515,0.38,-0.53,-0.1,39.81,-56.06,20.44,7.28,7.07,1.73,0.59,0.31,0.6,0.44,1127752,20551,1
516,0.03,-0.12,-0.24,39.81,-56.06,20.44,7.28,7.07,1.73,0.59,0.31,0.6,0.44,1127793,20592,1
517,0.03,-0.12,-0.24,39.81,-56.06,20.44,7.09,6.72,1.38,0.59,0.31,0.6,0.44,1127834,20633,1
518,-0.14,0.07,-0.05,39.81,-56.06,20.44,7.09,6.72,1.38,0.59,0.31,0.6,0.44,1127875,20674,1
519,-0.14,0.07,-0.05,39.81,-56.06,20.44,7.09,7.1,1.08,0.59,0.31,0.6,0.44,1127915,20714,1
520,-0.14,0.07,-0.05,39.81,-56.06,20.44,6.7,7.03,0.66,0.59,0.31,0.6,0.44,1127954,20753,1
521,-0.03,0.01,-0.02,39.81,-56.06,20.44,6.7,7.03,0.66,0.59,0.31,0.6,0.44,1127994,20793,1
522,0.06,0.11,0.01,39.81,-56.06,20.44,6.7,7.03,0.66,0.59,0.31,0.6,0.44,1128035,20834,0
523,0.06,0.11,0.01,39.81,-56.06,20.44,6.86,6.99,1.12,0.59,0.31,0.6,0.44,1128074,20873,0
524,0.06,0.11,0.01,39.81,-56.06,20.44,7.05,7.18,1.54,0.59,0.31,0.6,0.44,1128114,20913,0
525,0.06,0.11,0.01,39.81,-56.06,20.44,6.93,7.41,1.34,0.59,0.31,0.6,0.44,1128152,20951,0
526,-0.03,-0.09,0.03,39.81,-56.06,20.44,6.93,7.41,1.34,0.59,0.31,0.6,0.44,1128192,20991,0
527,-0.03,-0.09,0.03,39.81,-56.06,20.44,7.43,7.45,1.15,0.59,0.31,0.6,0.44,1128232,21031,0
528,-0.04,0.02,0.12,39.81,-56.06,20.44,7.43,7.45,1.15,0.59,0.31,0.6,0.44,1128273,21072,0
529,-0.04,0.02,0.12,39.81,-56.06,20.44,7.58,7.56,1.38,0.59,0.31,0.6,0.44,1128313,21112,0
530,-0.04,0.02,0.12,39.81,-56.06,20.44,7.51,7.68,1.77,0.59,0.31,0.6,0.44,1128351,21150,0
531,-0.19,0.03,0.22,39.81,-56.06,20.44,7.51,7.68,1.77,0.59,0.31,0.6,0.44,1128392,21191,0
532,-0.25,0.02,0.3,39.81,-56.06,20.44,7.51,7.68,1.77,0.59,0.31,0.6,0.44,1128432,21231,0
533,-0.25,0.02,0.3,39.81,-56.06,20.44,9,8.45,1.92,0.59,0.31,0.6,0.44,1128472,21271,0
534,-0.25,0.02,0.3,39.81,-56.06,20.44,9.54,8.25,1.73,0.59,0.31,0.6,0.44,1128512,21311,0
535,-0.25,0.02,0.3,39.81,-56.06,20.44,9.61,8.1,1.77,0.59,0.31,0.6,0.44,1128550,21349,0
536,-0.28,0.24,0.79,39.81,-56.06,20.44,9.61,8.1,1.77,0.59,0.31,0.6,0.44,1128590,21389,0
537,-0.46,0.15,0.95,39.81,-56.06,20.44,9.61,8.1,1.77,0.59,0.31,0.6,0.44,1128629,21428,0
538,-0.46,0.15,0.95,39.81,-56.06,20.44,10,6.68,2.34,0.59,0.31,0.6,0.44,1128670,21469,0
539,-0.46,0.15,0.95,39.81,-56.06,20.44,9.77,5.8,2.72,0.59,0.31,0.6,0.44,1128710,21509,0
540,-0.46,0.15,0.95,39.81,-56.06,20.44,9.5,5.27,2.8,0.59,0.31,0.6,0.44,1128748,21547,0
541,-0.63,0.44,1.46,39.81,-56.06,20.44,9.5,5.27,2.8,0.59,0.31,0.6,0.44,1128786,21585,0
542,-0.63,0.44,1.46,39.81,-56.06,20.44,9.11,4.23,2.84,0.59,0.31,0.6,0.44,1128825,21624,0
543,-0.63,0.44,1.46,39.81,-56.06,20.44,8.85,3.85,2.88,0.59,0.31,0.6,0.44,1128864,21663,0
544,-0.63,0.44,1.46,39.81,-56.06,20.44,8.43,3.12,2.95,0.59,0.31,0.6,0.44,1128903,21702,0
545,-0.9,0.56,1.86,39.81,-56.06,20.44,8.43,3.12,2.95,0.59,0.31,0.6,0.44,1128943,21742,0
546,-0.9,0.56,1.86,39.81,-56.06,20.44,7.24,0.93,2.72,0.59,0.31,0.6,0.44,1128984,21783,0
547,-0.81,0.66,2.08,39.81,-56.06,20.44,7.24,0.93,2.72,0.59,0.31,0.6,0.44,1129023,21822,0
548,-0.81,0.66,2.08,39.81,-56.06,20.44,5.78,-0.83,2.69,0.59,0.31,0.6,0.44,1129063,21862,0
549,-0.81,0.66,2.08,39.81,-56.06,20.44,5.59,-1.36,2.99,0.59,0.31,0.6,0.44,1129101,21900,0
550,-0.55,0.49,1.51,39.81,-56.06,20.44,5.59,-1.36,2.99,0.59,0.31,0.6,0.44,1129143,21942,0
551,-0.46,0.23,1.09,39.81,-56.06,20.44,5.59,-1.36,2.99,0.59,0.31,0.6,0.44,1129183,21982,0
552,-0.46,0.23,1.09,39.81,-56.06,20.44,6.09,-3.55,3.91,0.59,0.31,0.6,0.44,1129224,22023,0
553,-0.46,0.23,1.09,39.81,-56.06,20.44,6.09,-3.85,4.22,0.59,0.31,0.6,0.44,1129264,22063,0
554,-0.46,0.23,1.09,39.81,-56.06,20.44,5.94,-4.23,4.41,0.59,0.31,0.6,0.44,1129303,22102,0
555,-0.34,0.35,0.25,39.81,-56.06,20.44,5.94,-4.23,4.41,0.59,0.31,0.6,0.44,1129344,22143,0
556,-0.31,0.35,0.13,39.81,-56.06,20.44,5.94,-4.23,4.41,0.59,0.31,0.6,0.44,1129383,22182,0
557,-0.31,0.35,0.13,39.81,-56.06,20.44,7.28,-4.39,5.52,0.59,0.31,0.6,0.44,1129425,22224,0
558,-0.31,0.35,0.13,39.81,-56.06,20.44,7.43,-3.74,5.21,0.59,0.31,0.6,0.44,1129465,22264,0
559,-0.31,0.35,0.13,39.81,-56.06,20.44,7.13,-3.32,4.95,0.59,0.31,0.6,0.44,1129504,22303,0
560,-0.83,0.61,-0.24,39.81,-56.06,20.44,7.13,-3.32,4.95,0.59,0.31,0.6,0.44,1129544,22343,0
561,-0.83,0.61,-0.24,39.81,-56.06,20.44,7.28,-3.55,5.02,0.59,0.31,0.6,0.44,1129585,22384,0
562,-1.33,0.83,-0.89,39.81,-56.06,20.44,7.28,-3.55,5.02,0.59,0.31,0.6,0.44,1129625,22424,0
563,-1.33,0.83,-0.89,39.81,-56.06,20.44,8.08,-3.28,5.25,0.59,0.31,0.6,0.44,1129666,22465,0
564,-1.33,0.83,-0.89,39.81,-56.06,20.44,7.58,-3.47,5.1,0.59,0.31,0.6,0.44,1129705,22504,0
565,-1.61,1.29,-1.42,39.81,-56.06,20.44,7.58,-3.47,5.1,0.59,0.31,0.6,0.44,1129746,22545,0
566,-1.74,1.41,-1.68,39.81,-56.06,20.44,7.58,-3.47,5.1,0.59,0.31,0.6,0.44,1129786,22585,0
567,-1.74,1.41,-1.68,39.81,-56.06,20.44,9.46,-2.78,4.83,0.59,0.31,0.6,0.44,1129826,22625,0
568,-1.74,1.41,-1.68,39.81,-56.06,20.44,9.84,-2.51,4.87,0.59,0.31,0.6,0.44,1129866,22665,0
569,-1.74,1.41,-1.68,39.81,-56.06,20.44,7.96,-3.28,3.84,0.59,0.31,0.6,0.44,1129906,22705,0
570,-1.74,1.41,-1.68,36.31,-61.94,10.88,7.96,-3.28,3.84,0.59,0.31,0.6,0.44,1129946,22745,0
571,-1.74,1.41,-1.68,36.31,-61.94,10.88,6.86,-4.12,3.72,0.59,0.31,0.6,0.44,1129986,22785,0
572,-1.57,0.71,-1.53,36.31,-61.94,10.88,6.86,-4.12,3.72,0.59,0.31,0.6,0.44,1130027,22826,0
573,-1.57,0.71,-1.53,36.31,-61.94,10.88,8.39,-3.43,4.41,0.59,0.31,0.6,0.44,1130066,22865,0
574,-1.57,0.71,-1.53,36.31,-61.94,10.88,8.31,-3.89,4.3,0.59,0.31,0.6,0.44,1130106,22905,0
575,-1.57,0.71,-1.53,39.44,-62.44,7.63,8.31,-3.89,4.3,0.59,0.31,0.6,0.44,1130146,22945,0
576,-1.26,0.43,-0.89,39.44,-62.44,7.63,8.31,-3.89,4.3,0.59,0.31,0.6,0.44,1130185,22984,0
577,-1.26,0.43,-0.89,39.44,-62.44,7.63,7.85,-4.85,4.52,0.59,0.31,0.6,0.44,1130225,23024,0
578,-1.26,0.43,-0.89,39.44,-62.44,7.63,8.27,-4.81,4.87,0.59,0.31,0.6,0.44,1130266,23065,0
579,-1.26,0.43,-0.89,39.44,-62.44,7.63,7.81,-4.85,5.14,0.59,0.31,0.6,0.44,1130305,23104,0
580,-1.26,0.43,-0.89,41.13,-60.31,6.44,7.81,-4.85,5.14,0.59,0.31,0.6,0.44,1130344,23143,0
581,-0.41,0.24,-0.12,41.13,-60.31,6.44,7.81,-4.85,5.14,0.59,0.31,0.6,0.44,1130384,23183,0
582,-0.41,0.24,-0.12,41.13,-60.31,6.44,7.16,-5.08,5.1,0.59,0.31,0.6,0.44,1130424,23223,0
583,-0.41,0.24,-0.12,41.13,-60.31,6.44,7.16,-4.89,4.91,0.59,0.31,0.6,0.44,1130464,23263,0
584,-0.41,0.24,-0.12,41.13,-60.31,6.44,7.58,-5.2,4.95,0.59,0.31,0.6,0.44,1130503,23302,0
585,-0.1,0.12,0.13,41.13,-60.31,6.44,7.58,-5.2,4.95,0.59,0.31,0.6,0.44,1130543,23342,0
586,-0.1,0.12,0.13,41.13,-60.31,6.44,5.97,-4.93,4.18,0.59,0.31,0.6,0.44,1130584,23383,0
587,0.13,0.25,-0.17,41.13,-60.31,6.44,5.97,-4.93,4.18,0.59,0.31,0.6,0.44,1130624,23423,0
588,0.13,0.25,-0.17,41.13,-60.31,6.44,7.05,-4.23,4.52,0.59,0.31,0.6,0.44,1130662,23461,0
589,0.13,0.25,-0.17,41.13,-60.31,6.44,6.01,-3.74,3.72,0.59,0.31,0.6,0.44,1130701,23500,0
590,0.28,-0.12,-0.96,41.13,-60.31,6.44,6.01,-3.74,3.72,0.59,0.31,0.6,0.44,1130741,23540,0
591,0.29,-0.06,-1.29,41.13,-60.31,6.44,6.01,-3.74,3.72,0.59,0.31,0.6,0.44,1130781,23580,0
592,0.29,-0.06,-1.29,41.13,-60.31,6.44,4.79,-1.32,3.45,0.59,0.31,0.6,0.44,1130821,23620,0
593,0.29,-0.06,-1.29,41.13,-60.31,6.44,6.59,0.67,4.37,0.59,0.31,0.6,0.44,1130861,23660,0
594,0.29,-0.06,-1.29,41.13,-60.31,6.44,5.86,1.2,3.14,0.59,0.31,0.6,0.44,1130900,23699,0
595,1.29,-0.53,-3.6,41.13,-60.31,6.44,5.86,1.2,3.14,0.59,0.31,0.6,0.44,1130940,23739,0
596,1.29,-0.53,-3.6,41.13,-60.31,6.44,6.55,6.99,2.65,0.59,0.31,0.6,0.44,1130980,23779,0
597,1.29,-0.53,-3.6,41.13,-60.31,6.44,6.51,9.21,2.42,0.59,0.31,0.6,0.44,1131019,23818,0
598,1.29,-0.53,-3.6,41.13,-60.31,6.44,7.93,14.07,1.84,0.59,0.31,0.6,0.44,1131059,23858,0
599,1.29,-0.53,-3.6,41.13,-60.31,6.44,6.82,13.2,1.31,0.59,0.31,0.6,0.44,1131098,23897,0
600,1.25,-1.19,-3.99,41.13,-60.31,6.44,6.82,13.2,1.31,0.59,0.31,0.6,0.44,1131138,23937,0
601,1.25,-1.19,-3.99,41.13,-60.31,6.44,6.7,14.54,0.93,0.59,0.31,0.6,0.44,1131180,23979,0
602,1.25,-1.19,-3.99,41.13,-60.31,6.44,5.74,13.58,0.43,0.59,0.31,0.6,0.44,1131218,24017,0
603,1.25,-1.19,-3.99,41.13,-60.31,6.44,5.55,12.01,0.46,0.59,0.31,0.6,0.44,1131258,24057,0
604,1.25,-1.19,-3.99,41.13,-60.31,6.44,5.29,11.16,0.35,0.59,0.31,0.6,0.44,1131297,24096,0
605,0.83,-0.84,-2.04,41.13,-60.31,6.44,5.29,11.16,0.35,0.59,0.31,0.6,0.44,1131337,24136,0
606,0.65,-1.04,-1.67,41.13,-60.31,6.44,5.29,11.16,0.35,0.59,0.31,0.6,0.44,1131377,24176,0
607,0.65,-1.04,-1.67,41.13,-60.31,6.44,5.32,8.45,1.69,0.59,0.31,0.6,0.44,1131417,24216,0
608,0.65,-1.04,-1.67,41.13,-60.31,6.44,5.25,7.79,2.15,0.59,0.31,0.6,0.44,1131457,24256,0
609,0.65,-1.04,-1.67,41.13,-60.31,6.44,4.94,7.52,2.5,0.59,0.31,0.6,0.44,1131495,24294,0
610,0.03,-0.05,0.4,41.13,-60.31,6.44,4.94,7.52,2.5,0.59,0.31,0.6,0.44,1131535,24334,0
611,0.03,-0.05,0.4,41.13,-60.31,6.44,4.55,8.83,2.38,0.59,0.31,0.6,0.44,1131573,24372,0
612,0.03,-0.05,0.4,41.13,-60.31,6.44,4.44,9.48,2.15,0.59,0.31,0.6,0.44,1131613,24412,0
613,0.03,-0.05,0.4,41.13,-60.31,6.44,4.75,10.24,2.07,0.59,0.31,0.6,0.44,1131651,24450,0
614,-0.64,-0.07,1.88,41.13,-60.31,6.44,4.75,10.24,2.07,0.59,0.31,0.6,0.44,1131691,24490,0
615,-0.64,-0.07,1.88,41.13,-60.31,6.44,5.55,11.09,1.34,0.59,0.31,0.6,0.44,1131731,24530,0
616,-0.64,-0.07,1.88,41.13,-60.31,6.44,6.16,12.08,1.23,0.59,0.31,0.6,0.44,1131771,24570,0
617,-0.64,-0.07,1.88,41.13,-60.31,6.44,7.81,15.49,0.54,0.59,0.31,0.6,0.44,1131811,24610,0
618,-0.64,-0.07,1.88,41.13,-60.31,6.44,7.47,15.53,0.08,0.59,0.31,0.6,0.44,1131850,24649,0
619,-0.9,0.54,4.32,41.13,-60.31,6.44,7.47,15.53,0.08,0.59,0.31,0.6,0.44,1131890,24689,0
620,-0.9,0.54,4.32,41.13,-60.31,6.44,8.39,15.99,0.39,0.59,0.31,0.6,0.44,1131931,24730,0
621,-0.91,0.89,4.7,41.13,-60.31,6.44,8.39,15.99,0.39,0.59,0.31,0.6,0.44,1131970,24769,0
622,-0.91,0.89,4.7,41.13,-60.31,6.44,6.93,10.97,0.81,0.59,0.31,0.6,0.44,1132011,24810,0
623,-0.91,0.89,4.7,41.13,-60.31,6.44,5.86,8.79,1.31,0.59,0.31,0.6,0.44,1132049,24848,0
624,-0.72,1.13,3.42,41.13,-60.31,6.44,5.86,8.79,1.31,0.59,0.31,0.6,0.44,1132089,24888,0
625,-0.46,0.85,2.17,41.13,-60.31,6.44,5.86,8.79,1.31,0.59,0.31,0.6,0.44,1132129,24928,0
626,-0.46,0.85,2.17,41.13,-60.31,6.44,2.34,2.2,1.57,0.59,0.31,0.6,0.44,1132167,24966,0
627,-0.46,0.85,2.17,41.13,-60.31,6.44,2.6,1.82,1.42,0.59,0.31,0.6,0.44,1132206,25005,0
628,-0.46,0.85,2.17,41.13,-60.31,6.44,2.95,1.74,1.84,0.59,0.31,0.6,0.44,1132243,25042,0
629,0.38,-0.15,-1.09,41.13,-60.31,6.44,2.95,1.74,1.84,0.59,0.31,0.6,0.44,1132282,25081,0
630,0.38,-0.15,-1.09,41.13,-60.31,6.44,4.55,3.27,2.46,0.59,0.31,0.6,0.44,1132322,25121,0
631,0.38,-0.15,-1.09,41.13,-60.31,6.44,4.79,3.92,2.88,0.59,0.31,0.6,0.44,1132363,25162,0
632,0.38,-0.15,-1.09,41.13,-60.31,6.44,6.2,7.45,2.57,0.59,0.31,0.6,0.44,1132401,25200,0
633,0.95,-1.08,-3.64,41.13,-60.31,6.44,6.2,7.45,2.57,0.59,0.31,0.6,0.44,1132441,25240,0
634,1.01,-1.28,-4.18,41.13,-60.31,6.44,6.2,7.45,2.57,0.59,0.31,0.6,0.44,1132481,25280,0
